identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;CONFIDENTIEL;[1839, 223, 295, 35];35;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;ARDIAN;[1101, 338, 243, 51];51;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1;Société;[693, 405, 136, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;2;par;[841, 413, 65, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;3;actions;[915, 407, 129, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;4;simpiffiée;[1056, 407, 173, 40];40;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;5;eu;[1244, 416, 43, 24];24;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;6;cepitel;[1301, 408, 121, 41];41;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;7;de;[1434, 410, 45, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;8;183;[1496, 410, 64, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;9;132;[1575, 410, 65, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;10;Euros;[1652, 410, 108, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;1;Siège;[810, 452, 97, 39];39;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;2;social;[918, 453, 124, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;3;:;[1022, 448, 26, 50];50;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;4;20,;[1054, 453, 51, 36];36;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;5;plece;[1119, 453, 96, 39];39;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;6;Vendôme;[1230, 453, 167, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;7;-;[1407, 471, 15, 6];6;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;8;75001;[1436, 455, 105, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;9;Paris;[1554, 455, 92, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;1;403;[985, 498, 66, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;2;081;[1063, 498, 63, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;3;714;[1143, 498, 63, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;4;R.C.S.;[1218, 500, 111, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;5;PARIS;[1346, 500, 120, 34];34;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;1;#2GR;[1192, 644, 88, 28];28;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;1;EXTRAIT;[1114, 833, 169, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;2;DU;[1295, 834, 54, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;2;1;PROCES-VERBAL;[534, 876, 343, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;2;2;DE;[891, 878, 52, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;2;3;L'ASSEMBLEE;[955, 878, 281, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;2;4;GENERALE;[1248, 881, 221, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;2;5;ORDINAIRE;[1481, 882, 220, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;5;1;2;6;ANNUELLE;[1713, 884, 219, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;6;1;1;1;DU;[1087, 924, 54, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;6;1;1;2;4;[1153, 926, 24, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;6;1;1;3;JUIN;[1186, 926, 89, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;6;1;1;4;2018;[1289, 927, 87, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;1; ;[420, 766, 1626, 261];261;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;8;1;1;1;pere];[322, 1113, 111, 41];41;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;1;PREMIERE;[321, 1253, 204, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;2;RESOLUTION;[538, 1254, 260, 42];42;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;3;:;[813, 1263, 9, 26];26;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;4;APPROBATION;[834, 1257, 292, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;5;DES;[1141, 1259, 78, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;6;COMPTES;[1233, 1259, 195, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;7;SOCIAUX;[1440, 1260, 182, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;1;La;[321, 1332, 40, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;2;collectivité;[382, 1332, 182, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;3;des;[585, 1334, 64, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;4;Associés,;[669, 1334, 169, 39];39;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;5;statuant;[862, 1337, 140, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;6;aux;[1021, 1344, 65, 24];24;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;7;conditions;[1107, 1337, 179, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;8;de;[1307, 1338, 42, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;9;quorum;[1371, 1347, 134, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;10;et;[1527, 1341, 32, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;11;de;[1578, 1341, 44, 32];32;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;12;majorité;[1643, 1341, 141, 41];41;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;13;requises;[1806, 1343, 149, 40];40;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;14;pour;[1977, 1352, 81, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;1;15;les;[2078, 1346, 51, 31];31;text;Page_22;01_ARDIAN - Comptes sociaux 2017
0;10;1;2;1;décisions;[319, 1377, 164, 33];33;text;Page_22;01_ARDIAN - Comptes sociaux 2017
