identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;14.;[154, 234, 62, 35];35;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;2;ENGAGEMENTS;[229, 232, 385, 38];38;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;3;HORS;[634, 232, 139, 38];38;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;4;BILAN;[793, 233, 145, 36];36;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;1; ;[144, 282, 2193, 6];6;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;1;"""”";[183, 391, 13, 13];13;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;2;ENGAGEMENTS;[259, 380, 350, 35];35;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;3;SUR;[626, 380, 92, 35];35;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;4;TITRES;[734, 380, 160, 35];35;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;5;DE;[913, 381, 57, 33];33;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;6;PARTICIPATION;[990, 380, 344, 35];35;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;1; ;[153, 536, 2174, 6];6;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;1;Montant;[1864, 547, 136, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;2;non;[2013, 554, 61, 20];20;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;3;|;[2068, 542, 28, 41];41;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;4;Montant;[2105, 546, 136, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;5;non;[2254, 553, 60, 20];20;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;1;Entités;[465, 587, 127, 58];58;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;2;Nombre;[930, 614, 130, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;3;de;[1075, 614, 39, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;4;var;[1150, 616, 64, 25];25;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;5;Catégorie;[1264, 591, 163, 35];35;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;6;des;[1442, 592, 61, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;7;Montant;[1556, 592, 136, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;8;souscrit|;[1704, 592, 129, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;9;libéré;[1895, 591, 94, 28];28;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;10;au;[2004, 599, 40, 20];20;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;11;libéré;[2135, 591, 94, 28];28;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;12;au;[2245, 599, 39, 20];20;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;1;P;[1130, 621, 18, 27];27;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;2;parts;[1343, 635, 84, 42];42;text;Page_15;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;3;en;[1604, 646, 40, 20];20;text;Page_15;03_ARDIAN - Comptes sociaux 2019
