identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;ARDIAN;[1085, 253, 211, 48];48;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;1;Société;[656, 324, 137, 34];34;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;2;par;[805, 331, 65, 34];34;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;3;actions;[880, 322, 131, 34];34;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;4;simplifiée;[1023, 319, 176, 44];44;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;5;au;[1212, 327, 44, 26];26;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;6;capital;[1269, 318, 122, 42];42;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;7;de;[1402, 318, 45, 34];34;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;8;183;[1466, 316, 64, 35];35;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;9;132;[1547, 316, 64, 34];34;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;10;Euros;[1624, 315, 107, 34];34;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;1;Siège;[777, 371, 99, 39];39;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;2;social;[889, 370, 121, 32];32;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;3;:;[989, 361, 27, 53];53;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;4;20,;[1023, 369, 50, 36];36;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;5;place;[1087, 369, 97, 39];39;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;6;Vendôme;[1200, 368, 164, 30];30;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;7;-;[1376, 383, 13, 5];5;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;8;75001;[1403, 366, 105, 31];31;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;9;Paris;[1524, 365, 88, 31];31;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;4;1;403;[956, 416, 65, 32];32;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;4;2;081;[1033, 416, 62, 32];32;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;4;3;714;[1113, 415, 63, 31];31;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;4;4;R.C.S.;[1188, 413, 112, 33];33;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;1;1;4;5;PARIS;[1315, 412, 119, 32];32;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;1;COMPTES;[870, 1023, 314, 53];53;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;2;ANNUELS;[1203, 1020, 305, 52];52;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;1;EXERCICE;[715, 1168, 245, 46];46;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;2;CLOS;[975, 1171, 131, 38];38;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;3;AU-31;[1121, 1169, 132, 39];39;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;4;DECEMBRE;[1271, 1166, 273, 40];40;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;5;2018;[1559, 1165, 107, 40];40;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;1; ;[662, 941, 1055, 466];466;text;Page_3;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;1;Résultat;[447, 1605, 171, 37];37;text;Page_3;02_ARDIAN - Comptes sociaux 2018
