identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;n°;[371, 325, 168, 115];115;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;pwc;[235, 470, 228, 89];89;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1;Rapport;[370, 881, 188, 42];42;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;2;du;[571, 879, 59, 35];35;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;3;commissaire;[640, 877, 288, 38];38;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;4;aux;[940, 890, 84, 24];24;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;5;comptes;[1033, 882, 188, 41];41;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;1;sur;[370, 941, 74, 24];24;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;2;les;[453, 929, 64, 36];36;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;3;comptes;[531, 933, 189, 41];41;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;4;annuels;[733, 927, 176, 36];36;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;1;(Exercice;[373, 1025, 210, 42];42;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;2;clos;[595, 1023, 87, 36];36;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;3;le;[694, 1023, 41, 36];36;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;4;31;[745, 1034, 50, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;5;décembre;[807, 1023, 220, 36];36;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;6;2017);[1041, 1023, 120, 45];45;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;1;Aux;[369, 1172, 70, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;2;Associés;[447, 1170, 151, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;1;2;1;ARDIAN;[369, 1220, 178, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;2;1;1;20;[372, 1275, 43, 24];24;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;2;1;2;Place;[427, 1266, 92, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;2;1;3;Vendôme;[526, 1266, 174, 35];35;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;2;2;1;75001;[370, 1323, 107, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;5;2;2;2;PARIS;[486, 1317, 118, 32];32;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;1;1;Opinion;[373, 1433, 164, 42];42;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;1;En;[372, 1503, 48, 32];32;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;2;exécution;[433, 1502, 171, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;3;de;[621, 1502, 40, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;4;la;[675, 1500, 31, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;5;mission;[721, 1502, 135, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;6;qui;[873, 1502, 54, 40];40;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;7;nous;[942, 1511, 84, 22];22;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;8;a;[1042, 1512, 18, 21];21;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;9;été;[1075, 1502, 51, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;10;confiée;[1141, 1502, 125, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;11;par;[1280, 1511, 60, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;12;votre;[1353, 1505, 92, 28];28;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;13;assemblée;[1458, 1500, 180, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;14;générale,;[1653, 1500, 159, 41];41;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;15;nous;[1827, 1511, 84, 22];22;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;16;avons;[1928, 1511, 100, 22];22;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;17;effectué;[2045, 1500, 136, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;1;l'audit;[370, 1547, 113, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;2;des;[498, 1547, 57, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;3;comptes;[573, 1551, 145, 36];36;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;4;annuels;[735, 1547, 135, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;5;de;[886, 1547, 41, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;6;la;[940, 1547, 33, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;7;société;[987, 1547, 123, 31];31;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;8;ARDIAN;[1122, 1548, 159, 32];32;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;9;relatifa;[1295, 1545, 121, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;10;à;[1431, 1545, 20, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;11;l'exercice;[1464, 1545, 164, 33];33;text;Page_25;01_ARDIAN - Comptes sociaux 2017
