identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;DEPOT;[689, 72, 165, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;2;DES;[877, 72, 98, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;3;COMPTES;[998, 72, 238, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;4;ANNUELS;[1257, 72, 236, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;1;DATE;[149, 313, 125, 36];36;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;2;DEPOT;[300, 312, 165, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;3;:;[491, 322, 7, 27];27;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;4;20-06-2019;[528, 312, 295, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;1;N°;[149, 432, 55, 37];37;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;2;DE;[231, 433, 63, 36];36;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;3;DEPOT;[320, 432, 165, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;4;:;[511, 442, 7, 27];27;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;5;047103;[547, 432, 185, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;1;N°;[149, 552, 55, 37];37;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;2;GESTION;[229, 552, 226, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;3;:;[485, 562, 6, 27];27;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;4;1995B15594;[525, 552, 313, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;1;N°;[149, 672, 55, 37];37;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;2;SIREN;[229, 672, 152, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;3;:;[411, 682, 7, 27];27;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;4;4003081714;[446, 672, 284, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;1;DENOMINATION;[149, 792, 397, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;2;:;[576, 802, 7, 27];27;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;3;ARDIAN;[610, 793, 195, 36];36;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;1;ADRESSE;[145, 912, 235, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;2;:;[409, 922, 6, 27];27;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;3;20;[446, 912, 57, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;4;PL;[529, 913, 53, 36];36;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;5;VENDOME;[601, 912, 251, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;6;75001;[877, 912, 151, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;7;PARIS;[1056, 912, 146, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;8;1;1;1;MILLESIME;[149, 1032, 272, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;8;1;1;2;:;[450, 1042, 6, 27];27;text;Page_2;02_ARDIAN - Comptes sociaux 2018
0;8;1;1;3;2018;[487, 1032, 121, 38];38;text;Page_2;02_ARDIAN - Comptes sociaux 2018
