identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;ARDIAN;[480, 877, 196, 35];35;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;Rapport;[481, 984, 183, 44];44;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;2;du;[676, 983, 57, 34];34;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;3;commissaire;[745, 983, 290, 36];36;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;4;aux;[1047, 995, 81, 24];24;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;5;comptes;[1137, 989, 184, 39];39;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;1;sur;[481, 1043, 74, 26];26;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;2;les;[564, 1032, 60, 37];37;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;3;comptes;[637, 1039, 183, 39];39;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;4;annuels;[832, 1034, 175, 36];36;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1;(Exercice;[483, 1137, 205, 40];40;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;2;clos;[700, 1137, 83, 36];36;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;3;le;[793, 1137, 41, 36];36;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;4;31;[844, 1146, 48, 34];34;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;5;décembre;[906, 1137, 222, 37];37;text;Page_24;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;6;2017);[1142, 1137, 118, 45];45;text;Page_24;01_ARDIAN - Comptes sociaux 2017
