identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;SOMMAIRE;[222, 418, 327, 47];47;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;_—;[270, 627, 15, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1;REGLES;[348, 627, 208, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;2;ET;[579, 627, 63, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;3;METHODES;[658, 626, 300, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;4;COMPTABLES;[979, 627, 358, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;5;ss;[1944, 659, 125, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;1;FAITS;[346, 734, 146, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;2;MAJEURS;[511, 734, 251, 43];43;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;3;DE;[781, 735, 69, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;4;L'EXERCICE;[870, 734, 310, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;5;sens;[1200, 768, 975, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;1;EVENEMENTS;[348, 843, 358, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;2;POSTERIEURS;[729, 843, 378, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;3;A;[1123, 845, 36, 39];39;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;4;LA;[1177, 843, 62, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;3;5;CLOTURENNNNNN;[1256, 843, 250, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;4;1;FILIALES;[348, 951, 222, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;4;2;ET;[589, 951, 63, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;4;3;PARTICIPATIONS...;[672, 950, 441, 43];43;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;4;4;nn.;[1126, 984, 1049, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;5;1;MOUVEMENTS;[346, 1059, 375, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;5;2;DE;[744, 1059, 67, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;5;3;L'ACTIF;[832, 1058, 194, 43];43;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;5;4;IMMOBILISE;[1045, 1058, 305, 43];43;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;5;5;ss,;[1367, 1091, 810, 10];10;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;6;1;ETAT;[348, 1169, 130, 40];40;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;6;2;DES;[498, 1169, 103, 40];40;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;6;3;CREANCES;[621, 1167, 292, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;6;4;is;[1272, 1200, 72, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;6;5;sssissscsssisssnsssrssnessssnsesnres;[1353, 1200, 824, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;7;1;GARIT;[345, 1276, 151, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;7;2;AUXIERORRES;[499, 1277, 384, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;7;3;ER;[900, 1310, 279, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;7;4;nn;[1186, 1310, 991, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;7;5;dense;[1957, 1272, 139, 64];64;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;8;1;ETATRDES;[348, 1385, 253, 41];41;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;8;2;DETTES;[622, 1385, 204, 42];42;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;8;3;ES.;[838, 1381, 89, 63];63;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;3;1;8;4;Re;[930, 1418, 1247, 9];9;text;Page_12;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;1;OO;[265, 737, 39, 798];798;text;Page_12;01_ARDIAN - Comptes sociaux 2017
