identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;ARCS;[162, 325, 100, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;2;:;[283, 337, 8, 25];25;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;3;PARIS;[312, 325, 142, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;1;Code;[162, 400, 117, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;2;grefte;[295, 400, 125, 50];50;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;3;:;[441, 412, 4, 25];25;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;4;7501;[466, 400, 100, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;1;Documents;[154, 504, 246, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;2;comptables;[416, 504, 255, 46];46;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;1;REGISTRE;[687, 679, 246, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;2;DU;[954, 679, 67, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;3;COMMERCE;[1042, 679, 291, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;4;ET;[1354, 679, 58, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;5;DES;[1429, 679, 100, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;6;SOCIETES;[1546, 679, 250, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;1;Le;[258, 854, 54, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;2;greffier;[329, 854, 171, 46];46;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;3;du;[512, 854, 59, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;4;tribunal;[587, 854, 179, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;5;de;[787, 854, 54, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;6;commerce;[858, 862, 246, 29];29;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;7;de;[1121, 854, 58, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;8;PARIS;[1196, 854, 150, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;9;atteste;[1362, 854, 159, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;10;l'exactitude;[1538, 854, 270, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;11;des;[1825, 854, 83, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;12;informations;[1925, 854, 300, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;2;1;transmises;[1004, 929, 263, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;4;1;2;2;ci-après;[1283, 925, 192, 50];50;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;1;Nature;[154, 1104, 146, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;2;du;[312, 1104, 54, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;3;document;[383, 1104, 217, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;4;:;[621, 1112, 8, 26];26;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;5;Documents;[650, 1104, 246, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;6;comptables;[912, 1104, 255, 46];46;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;7;(B-5);[1183, 1100, 113, 50];50;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;1;Numéro;[162, 1271, 175, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;2;de;[354, 1271, 54, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;3;gestion;[420, 1271, 159, 50];50;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;4;:;[600, 1283, 8, 25];25;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;5;1995;[629, 1271, 104, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;6;B;[754, 1271, 29, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;7;15594;[800, 1271, 133, 41];41;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;1;Numéro;[162, 1346, 175, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;2;SIREN;[354, 1346, 146, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;3;:;[525, 1358, 4, 25];25;text;Page_1;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;4;403;[533, 1346, 96, 37];37;text;Page_1;03_ARDIAN - Comptes sociaux 2019
