identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;9.;[216, 365, 35, 35];35;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;2;PRODUITS;[286, 362, 231, 37];37;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;3;A;[533, 362, 33, 34];34;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;4;RECEVOIR;[580, 360, 239, 37];37;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;1;à;[2214, 394, 9, 21];21;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;1;   ;[349, 472, 1108, 51];51;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;2; ;[1438, 474, 19, 10];10;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;1;  ;[1438, 484, 19, 57];57;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;1;  ;[209, 484, 21, 57];57;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;4;1;2;1; ;[209, 541, 10, 62];62;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;4;1;2;2; ;[1447, 541, 10, 62];62;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;4;1;3;1; ;[209, 603, 10, 39];39;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;4;1;4;1;    ;[897, 603, 560, 91];91;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;1;Nature;[230, 493, 119, 46];46;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;2;TOTAL;[1310, 489, 128, 30];30;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;1;Autres;[230, 547, 118, 30];30;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;2;créances;[360, 544, 163, 32];32;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;3;-;[515, 539, 26, 49];49;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;4;intégration;[560, 543, 196, 40];40;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;5;fiscale;[768, 543, 121, 31];31;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;6;1;[1272, 540, 11, 31];31;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;7;232;[1300, 541, 63, 30];30;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;8;434;[1374, 540, 63, 30];30;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;3;1;intérêts;[230, 594, 134, 32];32;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;3;2;courus;[377, 602, 124, 23];23;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;3;3;87;[1321, 590, 42, 29];29;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;3;4;167;[1377, 589, 60, 29];29;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;1;TOTAL;[230, 648, 122, 28];28;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;2;DES;[368, 647, 72, 28];28;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;3;PRODUITS;[457, 645, 193, 29];29;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;4;À;[666, 645, 23, 27];27;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;5;RECEVOIR;[704, 644, 197, 28];28;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;6;LRca;[1272, 642, 58, 25];25;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;7;RAR;[1329, 637, 45, 41];41;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;8;oTx;[1374, 641, 56, 26];26;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;1; ;[209, 642, 21, 50];50;text;Page_14;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;2; ;[901, 642, 371, 39];39;text;Page_14;02_ARDIAN - Comptes sociaux 2018
