identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;ARDIAN;[369, 305, 142, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;1;Rapport;[370, 356, 137, 32];32;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;2;du;[513, 355, 40, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;3;commissaire;[561, 355, 208, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;4;aux;[777, 362, 61, 20];20;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;5;comptes;[844, 359, 134, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;6;sur;[984, 364, 55, 18];18;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;7;les;[1047, 355, 43, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;8;comptes;[1098, 359, 132, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;9;annuels;[1237, 355, 127, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;1;Exercice;[369, 403, 136, 25];25;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;2;clos;[513, 403, 63, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;3;le;[583, 403, 27, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;4;31;[615, 409, 36, 25];25;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;5;décembre;[660, 403, 163, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;6;2017-Pagez;[831, 404, 205, 32];32;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;justification;[367, 553, 212, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;2;de;[595, 554, 41, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;3;nos;[654, 565, 60, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;4;appréciations,;[733, 553, 248, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;5;nous;[1009, 565, 84, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;6;vous;[1107, 565, 82, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;7;informons;[1206, 554, 180, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;8;que;[1406, 563, 63, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;9;les;[1487, 554, 46, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;10;appréciations;[1551, 553, 237, 43];43;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;11;les;[1806, 554, 48, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;12;plus;[1871, 554, 73, 41];41;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;13;importantes;[1961, 554, 214, 41];41;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;1;auxquelles;[372, 599, 181, 41];41;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;2;nous;[579, 610, 82, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;3;avons;[687, 610, 102, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;4;procédé,;[813, 599, 150, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;5;selon;[987, 599, 93, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;6;notre;[1105, 604, 92, 28];28;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;7;jugement;[1216, 601, 169, 40];40;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;8;professionnel,;[1407, 601, 251, 40];40;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;9;ont;[1683, 605, 57, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;10;porté;[1763, 601, 96, 40];40;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;11;sur;[1881, 611, 57, 23];23;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;12;le;[1959, 599, 30, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;13;caractère;[2015, 601, 160, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;1;approprié;[372, 644, 168, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;2;des;[570, 644, 57, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;3;principes;[652, 644, 165, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;4;comptables;[846, 644, 198, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;5;appliqués;[1071, 644, 168, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;6;et;[1267, 650, 32, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;7;sur;[1323, 655, 59, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;8;le;[1407, 646, 30, 31];31;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;9;caractère;[1466, 646, 160, 31];31;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;10;raisonnable;[1653, 644, 207, 36];36;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;11;des;[1887, 644, 57, 35];35;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;3;12;estimationa;[1971, 646, 204, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;1;significatives;[370, 689, 225, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;2;retenues;[621, 694, 151, 30];30;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;3;et;[798, 695, 33, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;4;sur;[855, 701, 57, 23];23;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;5;la;[933, 691, 33, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;6;présentstion;[987, 691, 222, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;7;d'ensemble;[1234, 691, 197, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;8;des;[1457, 689, 57, 35];35;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;9;comptes,;[1539, 695, 159, 38];38;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;10;notamment;[1721, 695, 207, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;11;pour;[1950, 701, 84, 32];32;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;12;ce;[2058, 701, 36, 23];23;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;4;13;qui;[2120, 692, 55, 41];41;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;5;1;concene;[372, 745, 174, 24];24;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;2;1;5;2;!;[521, 730, 26, 51];51;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1; ;[365, 822, 1372, 49];49;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;1;Les;[372, 918, 57, 31];31;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;2;titres;[445, 918, 89, 31];31;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;3;de;[552, 916, 40, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;4;participation;[607, 918, 230, 40];40;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;5;et;[855, 922, 33, 27];27;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;6;autres;[903, 922, 106, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;7;titres;[1027, 918, 89, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;8;détenus;[1134, 916, 135, 35];35;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;9;à;[1286, 918, 18, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;10;long;[1320, 916, 77, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;11;terme;[1413, 922, 104, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;12;(notc;[1533, 918, 93, 37];37;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;13;annexe;[1643, 928, 123, 23];23;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;14;5);[1782, 918, 35, 39];39;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;15;sont;[1835, 922, 76, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;16;évalués;[1926, 918, 126, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;17;à;[2070, 918, 21, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;18;leur;[2105, 918, 72, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;1;valeur;[369, 963, 108, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;2;d'utilité;[495, 961, 133, 35];35;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;3;en;[646, 973, 44, 23];23;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;4;retenant;[706, 967, 152, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;5;une;[874, 973, 66, 23];23;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;6;approche;[957, 963, 162, 42];42;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;7;multicritères,;[1135, 963, 233, 34];34;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;8;Dans;[1388, 966, 90, 30];30;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;9;le;[1494, 963, 32, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;10;cadre;[1542, 963, 96, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;11;de;[1658, 964, 40, 32];32;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;12;notre;[1715, 967, 93, 29];29;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;13;appréciation;[1826, 964, 219, 41];41;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;14;de;[2063, 964, 42, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;2;15;ces;[2121, 975, 54, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;1;estimations,;[370, 1009, 212, 39];39;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;2;aous;[594, 1018, 82, 23];23;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;3;avons;[688, 1020, 102, 22];22;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;4;examiné;[802, 1008, 149, 34];34;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;5;les;[960, 1009, 48, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;6;éléments;[1020, 1008, 156, 34];34;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;7;ayant;[1188, 1014, 96, 36];36;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;8;conduit;[1295, 1008, 133, 34];34;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;9;à;[1439, 1009, 19, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
0;4;1;3;10;la;[1467, 1009, 33, 33];33;text;Page_6;01_ARDIAN - Comptes sociaux 2017
