identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;ARDIAN;[355, 228, 143, 24];24;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;1;Rapport;[354, 279, 138, 29];29;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;2;du;[503, 278, 39, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;3;commissaire;[555, 278, 212, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;4;aux;[779, 285, 60, 16];16;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;5;comptes;[849, 281, 135, 27];27;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;6;sur;[997, 285, 52, 16];16;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;7;les;[1061, 278, 41, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;8;comptes;[1115, 281, 134, 27];27;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;2;9;annuels;[1262, 278, 129, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;1;Exercice;[354, 328, 138, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;2;clos;[504, 328, 60, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;3;le;[578, 328, 24, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;4;31;[614, 328, 35, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;5;décembre;[659, 328, 164, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;6;2019;[836, 328, 77, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;7;-;[927, 341, 9, 5];5;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;8;Page;[947, 328, 75, 30];30;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;1;1;3;9;2;[1034, 328, 15, 23];23;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;1;Justification;[355, 532, 263, 33];33;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;2;des;[636, 533, 65, 29];29;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;3;appréciations;[719, 531, 287, 39];39;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;1;En;[355, 629, 46, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;2;application;[423, 629, 201, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;3;des;[646, 629, 57, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;4;dispositions;[724, 629, 218, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;5;des;[963, 629, 57, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;6;articles;[1042, 629, 128, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;7;L.823-9;[1191, 629, 141, 29];29;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;8;et;[1354, 633, 31, 24];24;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;9;R.823-7;[1405, 629, 144, 29];29;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;10;du;[1569, 629, 42, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;11;code;[1633, 629, 82, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;12;de;[1735, 629, 40, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;13;commerce;[1795, 638, 188, 19];19;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;14;relatives;[2002, 629, 152, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;15;à;[2175, 629, 17, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;16;la;[2212, 629, 29, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;1;justification;[352, 676, 217, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;2;de;[593, 676, 40, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;3;nos;[655, 685, 60, 19];19;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;4;appréciations,;[739, 676, 256, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;5;nous;[1016, 685, 85, 19];19;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;6;vous;[1123, 685, 81, 19];19;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;7;informons;[1226, 676, 188, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;8;que;[1436, 685, 64, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;9;les;[1521, 676, 46, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;10;appréciations;[1590, 676, 244, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;11;les;[1857, 676, 45, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;12;plus;[1924, 676, 74, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;2;13;importantes;[2020, 676, 220, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;3;1;auxquelles;[356, 723, 190, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;3;2;nous;[575, 732, 84, 19];19;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;3;3;avons;[689, 732, 101, 19];19;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;3;4;procédé,;[819, 723, 154, 37];37;text;Page_20;03_ARDIAN - Comptes sociaux 2019
0;3;1;3;5;selon;[1002, 723, 91, 28];28;text;Page_20;03_ARDIAN - Comptes sociaux 2019
