identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;ARDIAN;[473, 836, 197, 33];33;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;1;Rapport;[474, 947, 187, 41];41;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;2;du;[676, 947, 54, 32];32;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;3;commissaire;[749, 946, 295, 33];33;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;4;aux;[1063, 956, 79, 23];23;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;5;comptes;[1157, 949, 187, 39];39;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;2;1;sur;[474, 1007, 72, 23];23;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;2;2;les;[560, 998, 57, 32];32;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;2;3;comptes;[636, 1000, 187, 39];39;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;2;1;2;4;annuels;[840, 998, 176, 32];32;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;1;(Exercice;[475, 1106, 207, 39];39;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;2;clos;[701, 1107, 83, 32];32;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;3;le;[802, 1107, 33, 32];32;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;4;31;[854, 1106, 48, 33];33;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;5;décembre;[917, 1105, 225, 34];34;text;Page_18;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;6;2019);[1161, 1106, 125, 39];39;text;Page_18;03_ARDIAN - Comptes sociaux 2019
