identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;2.;[207, 494, 35, 36];36;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;2;FAITS;[276, 492, 127, 38];38;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;3;MAJEURS;[419, 492, 221, 37];37;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;4;DE;[658, 491, 61, 36];36;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;5;L’EXERCICE;[736, 490, 272, 37];37;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;1;Le;[208, 616, 43, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;2;4;[265, 616, 22, 32];32;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;3;juin;[298, 615, 65, 42];42;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;4;2018,;[378, 615, 102, 38];38;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;5;la;[497, 615, 31, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;6;Société;[542, 613, 141, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;7;a;[698, 622, 23, 24];24;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;8;constitué;[735, 611, 167, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;9;une;[918, 620, 68, 25];25;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;10;nouvelle;[1002, 610, 152, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;11;filiale;[1168, 609, 94, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;12;au;[1277, 619, 45, 24];24;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;13;Chili;[1338, 609, 80, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;14;basée;[1435, 608, 113, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;15;à;[1564, 607, 20, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;16;Santiago;[1599, 607, 166, 42];42;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;17;et;[1781, 609, 34, 31];31;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;18;dénommée;[1829, 604, 206, 36];36;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;19;ARDIAN;[2048, 603, 159, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;1;Chile;[206, 664, 92, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;2;SpA.;[309, 664, 87, 42];42;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;3;Cette;[408, 663, 99, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;4;filiale;[517, 663, 95, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;5;est;[624, 665, 56, 31];31;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;6;détenue;[690, 661, 152, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;7;à;[853, 661, 22, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;8;100%;[888, 661, 104, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;9;par;[1003, 668, 60, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;10;la;[1074, 660, 29, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;11;Société.;[1113, 658, 148, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;12;Ce;[1274, 659, 53, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;13;nouveau;[1338, 666, 158, 26];26;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;14;bureau;[1510, 658, 126, 32];32;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;15;permet;[1649, 659, 133, 39];39;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;16;de;[1791, 655, 45, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;17;faciliter;[1846, 654, 131, 35];35;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;18;les;[1988, 654, 50, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;19;relations;[2050, 653, 159, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;1;avec;[206, 721, 85, 26];26;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;2;les;[312, 713, 50, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;3;clients;[383, 712, 116, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;4;locaux;[522, 712, 119, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;5;et;[662, 713, 35, 32];32;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;6;la;[718, 711, 30, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;7;gestion;[767, 710, 134, 42];42;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;8;des;[923, 710, 66, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;9;investissements;[1011, 708, 296, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;10;des;[1326, 707, 68, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;11;fonds;[1413, 706, 102, 33];33;text;Page_10;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;12;ARDIAN;[1536, 705, 156, 34];34;text;Page_10;02_ARDIAN - Comptes sociaux 2018
