identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1; ;[284, 184, 1828, 20];20;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;1; ;[289, 191, 1827, 23];23;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;1;ARDIAN;[295, 208, 170, 65];65;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;2;31/12/2018;[1836, 202, 266, 44];44;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;1;COMPTE;[934, 300, 203, 42];42;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;2;DE;[1153, 299, 61, 41];41;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;3;RESULTAT;[1231, 296, 237, 42];42;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;1; ;[280, 401, 1235, 21];21;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;4;1;2;1;   ;[610, 493, 315, 57];57;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;4;1;3;1; ;[283, 550, 11, 36];36;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;4;1;3;2;   ;[915, 550, 10, 74];74;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;1;31/12/2018;[1564, 429, 192, 41];41;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;2;|;[1773, 413, 52, 61];61;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;3;31/12/2017;[1862, 426, 199, 34];34;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;1;   ;[280, 422, 24, 81];81;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;6;1;2;1; ;[280, 503, 14, 47];47;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;7;1;1;1;Rubriques;[304, 440, 125, 37];37;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;8;1;1;1;    ;[1807, 1097, 312, 481];481;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;9;1;1;1;Ventes;[301, 511, 83, 25];25;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;9;1;1;2;de;[394, 508, 32, 27];27;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;9;1;1;3;marchandises;[436, 507, 174, 28];28;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;9;1;2;1;Production;[303, 546, 131, 26];26;text;Page_6;02_ARDIAN - Comptes sociaux 2018
0;9;1;2;2;vendue;[444, 545, 95, 27];27;text;Page_6;02_ARDIAN - Comptes sociaux 2018
