identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;en;[720, 168, 29, 28];28;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;2;re;[758, 168, 28, 28];28;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;ARDIAN;[321, 175, 168, 69];69;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;2;=;[651, 179, 75, 8];8;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;3;31/12/2017;[1848, 181, 264, 51];51;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;1;COMPTE;[959, 281, 198, 42];42;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;2;DE;[1175, 281, 55, 41];41;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;3;RESULTAT;[1248, 281, 228, 41];41;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1;DAS];[1578, 412, 193, 28];28;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;2;area;[1878, 412, 190, 28];28;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;1;Production;[325, 715, 131, 27];27;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;2;immoblliséa;[466, 718, 144, 24];24;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;1;Subventions;[325, 752, 149, 26];26;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;2;d'axplotiation;[484, 752, 167, 32];32;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;1;Reprisas;[325, 790, 102, 31];31;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;2;sur;[438, 799, 34, 18];18;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;3;smortissoments;[483, 794, 184, 23];23;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;4;ot;[678, 796, 19, 19];19;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;5;provisions,;[708, 793, 132, 28];28;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;6;iransferts;[849, 793, 113, 22];22;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;7;de;[972, 794, 29, 21];21;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;8;charges;[1011, 793, 99, 28];28;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;6;1;1;1;1;[2022, 785, 12, 27];27;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;6;1;1;2;368;[2049, 787, 52, 25];25;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;1;Autres;[325, 827, 77, 27];27;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;6;1;2;2;produits;[414, 832, 96, 28];28;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;7;1;1;1;"""";[2086, 823, 11, 27];27;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;8;1;1;1;Rubriques;[327, 416, 123, 35];35;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;1;Ventes;[325, 484, 81, 27];27;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;2;de;[417, 488, 28, 21];21;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;1;3;matchanditas;[456, 487, 168, 24];24;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;2;1;Production;[325, 521, 129, 27];27;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;2;2;vendue;[465, 527, 90, 21];21;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;2;3;da;[565, 526, 30, 22];22;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;2;4;blens;[607, 524, 63, 24];24;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;3;1;Production;[325, 559, 129, 27];27;text;Page_10;01_ARDIAN - Comptes sociaux 2017
0;9;1;3;2;vendue;[466, 565, 89, 22];22;text;Page_10;01_ARDIAN - Comptes sociaux 2017
