identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;2.;[220, 365, 35, 34];34;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;2;FAITS;[289, 363, 126, 36];36;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;3;MAJEURS;[432, 361, 217, 38];38;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;4;DE;[667, 361, 60, 37];37;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;5;L'EXERCICE;[742, 361, 275, 37];37;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;Le;[220, 486, 45, 34];34;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;2;5;[283, 486, 20, 32];32;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;3;décembre;[322, 485, 183, 35];35;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;4;2017,;[523, 483, 101, 41];41;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;5;le;[646, 483, 29, 35];35;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;6;Société;[693, 483, 139, 35];35;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;7;a;[852, 492, 19, 24];24;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;8;constitué;[891, 483, 167, 35];35;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;9;une;[1079, 491, 66, 25];25;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;10;nouvelle;[1163, 482, 151, 34];34;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;11;filiale;[1332, 482, 95, 34];34;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;12;établie;[1446, 482, 121, 33];33;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;13;au;[1587, 489, 42, 24];24;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;14;Japon;[1648, 480, 114, 43];43;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;15;à;[1782, 482, 19, 31];31;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;16;Tokyo;[1819, 480, 113, 43];43;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;17;et;[1951, 482, 35, 31];31;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;18;dénommée;[2004, 480, 210, 33];33;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;1;ARDIAN;[219, 533, 153, 35];35;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;2;Japan;[394, 533, 110, 42];42;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;3;Co.;[525, 535, 72, 37];37;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;4;Ltd.;[618, 533, 66, 35];35;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;5;Cette;[705, 533, 97, 33];33;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;6;filiale;[820, 533, 97, 33];33;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;7;est;[936, 535, 56, 31];31;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;8;détenue;[1010, 532, 147, 34];34;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;9;à;[1176, 533, 20, 32];32;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;10;100%;[1217, 532, 103, 34];34;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;11;par;[1341, 539, 60, 33];33;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;12;le;[1419, 530, 29, 35];35;text;Page_14;01_ARDIAN - Comptes sociaux 2017
0;2;1;2;13;Société.;[1469, 530, 144, 33];33;text;Page_14;01_ARDIAN - Comptes sociaux 2017
