identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;4.;[244, 366, 33, 36];36;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;2;ENGAGEMENTS;[288, 366, 351, 36];36;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;3;HORS;[657, 364, 127, 38];38;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;4;BILAN;[802, 364, 132, 37];37;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;»;[247, 512, 14, 13];13;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;2;ENGAGEMENTS;[315, 501, 319, 35];35;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;3;SUR;[649, 501, 86, 35];35;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;4;TITRES;[748, 501, 147, 35];35;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;5;DE;[912, 501, 54, 33];33;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;6;PARTICIPATION;[981, 500, 318, 34];34;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1;Entités;[504, 776, 121, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;1;AÏMPE;[241, 903, 117, 32];32;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;2;&;[370, 903, 23, 30];30;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;3;Management;[406, 905, 219, 36];36;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;2;1;1;AXA;[241, 953, 75, 30];30;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;2;1;2;LBO;[328, 953, 72, 30];30;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;2;1;3;Fund;[415, 953, 84, 30];30;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;2;1;4;V;[510, 951, 25, 32];32;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;2;1;5;Core;[546, 953, 81, 30];30;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;1;1;AXA;[241, 1002, 75, 32];32;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;1;2;LBO;[328, 1001, 74, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;1;3;Fund;[415, 1001, 84, 33];33;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;1;4;V;[510, 1001, 25, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;1;5;Supplementary;[546, 1001, 256, 39];39;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;2;1;AXA;[241, 1052, 75, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;2;2;Co-investment;[328, 1050, 245, 32];32;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;2;3;Fund;[586, 1050, 84, 32];32;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;3;2;4;IV;[682, 1050, 36, 32];32;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;4;1;1;AXA;[241, 1101, 75, 32];32;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;4;1;2;Co-investment;[328, 1100, 246, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;4;1;3;Fund;[586, 1100, 84, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;4;1;4;IV-B;[684, 1100, 72, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
0;4;5;1;1;AXA;[241, 1151, 75, 31];31;text;Page_19;01_ARDIAN - Comptes sociaux 2017
