identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;FPS;[225, 471, 47, 20];20;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;2;ARDIAN;[278, 471, 93, 21];21;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;3;FONDS;[379, 470, 80, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;4;DE;[467, 470, 32, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;5;FONDS;[504, 470, 83, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;6;FRR;[595, 470, 47, 21];21;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;7;CI;[649, 469, 24, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;8;France;[682, 470, 85, 21];21;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;1;FPS;[225, 517, 47, 20];20;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;2;ERAFP;[279, 518, 77, 20];20;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;3;INFRASTRUCTURES;[364, 516, 252, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;4;-;[597, 512, 24, 35];35;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;5;COMP.;[625, 516, 83, 21];21;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;6;1;[717, 517, 9, 20];20;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;1;CROISSANCE;[225, 563, 162, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;1;3;2;PME;[392, 563, 55, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
0;1;2;1;1;ARDIAN;[224, 610, 94, 22];22;text;Page_12;02_ARDIAN - Comptes sociaux 2018
