identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;4.;[215, 364, 35, 34];34;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;2;FILIALES;[285, 362, 198, 36];36;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;3;ET;[500, 361, 57, 36];36;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;4;PARTICIPATIONS;[573, 359, 384, 38];38;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;1;esultat;[1563, 499, 96, 21];21;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;2;Chiffre;[1712, 498, 97, 22];22;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;3;Capitaux;[1864, 497, 120, 27];27;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;1;Devise;[1403, 537, 99, 34];34;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;2;QT;[1572, 537, 35, 34];34;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;3;d'affaires;[1693, 539, 134, 21];21;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;4;Propres;[1866, 538, 114, 26];26;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;1;Kdevise;[1542, 582, 118, 20];20;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;2;Kdevise;[1701, 580, 121, 21];21;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;2;1;3;3;Kdevise;[1865, 580, 118, 20];20;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;1;MOTS;[882, 525, 90, 21];21;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;2;LAC;[986, 525, 70, 21];21;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;3;à;[1144, 546, 10, 6];6;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;4;LE;[1273, 523, 73, 21];21;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;1;(en;[913, 567, 43, 23];23;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;2;EUR);[970, 565, 58, 24];24;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;3;à;[1158, 556, 8, 7];7;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;3;1;2;4;accordes;[1242, 563, 131, 21];21;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;4;1;1;1;SOCIETE;[480, 545, 120, 22];22;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;5;1;1;1;31-déc.-18;[2067, 629, 144, 25];25;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;5;1;2;1;31-déc.-18;[2067, 675, 144, 25];25;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;5;1;3;1;31-déc.-18;[2066, 721, 146, 25];25;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;5;1;4;1;31-déc.-18;[2066, 767, 145, 26];26;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;1;74485;[984, 635, 86, 25];25;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;1;1;2; 50,00%;[1106, 635, 98, 27];27;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;2;1;1;125596;[969, 682, 102, 24];24;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;2;1;2;54,44%;[1106, 681, 98, 28];28;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;3;1;1;222563;[967, 728, 103, 24];24;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;3;1;2;38,17%;[1106, 727, 98, 28];28;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;4;1;1;358830;[967, 774, 103, 24];24;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;4;1;2;43,28%;[1106, 773, 98, 28];28;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;5;1;1;17655;[985, 820, 85, 24];24;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;5;1;2;33,33%;[1105, 819, 99, 28];28;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;6;1;1;23670;[983, 866, 86, 24];24;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;6;1;2;46,96%;[1105, 865, 99, 28];28;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;7;1;1;11835;[984, 912, 86, 25];25;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;7;1;2;46,96%;[1105, 911, 99, 29];29;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;8;1;1;3616;[998, 962, 71, 25];25;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;8;1;2;62,00%;[1106, 962, 97, 28];28;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;9;1;1;6951;[998, 1008, 66, 23];23;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;9;1;2;62,00%;[1106, 1007, 97, 27];27;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;10;1;1;22835;[982, 1053, 87, 23];23;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;10;1;2;33,33%;[1104, 1052, 99, 27];27;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;11;1;1;10768;[983, 1098, 86, 25];25;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;11;1;2;47,67%;[1104, 1098, 99, 27];27;text;Page_11;02_ARDIAN - Comptes sociaux 2018
0;6;12;1;1;5395;[997, 1145, 71, 24];24;text;Page_11;02_ARDIAN - Comptes sociaux 2018
