identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;La;[222, 351, 44, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;2;provision;[281, 351, 161, 42];42;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;3;pour;[458, 359, 83, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;4;dépréciation;[555, 350, 230, 43];43;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;5;concerne;[800, 358, 173, 26];26;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;6;les;[988, 350, 49, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;7;titres;[1052, 349, 90, 35];35;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;8;de;[1156, 349, 45, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;9;Berenice,;[1216, 348, 172, 40];40;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;10;Jeroboam,;[1403, 348, 199, 39];39;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;11;Red;[1620, 347, 72, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;12;Oak;[1707, 347, 77, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;13;et;[1799, 349, 34, 32];32;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;14;Axa;[1845, 347, 71, 33];33;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;15;IM;[1932, 346, 41, 33];33;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;1;16;Secondaries;[1989, 345, 232, 35];35;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;1;Associates;[220, 401, 199, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;2;Management;[435, 401, 243, 42];42;text;Page_13;02_ARDIAN - Comptes sociaux 2018
0;1;1;2;3;Limited.;[693, 400, 144, 34];34;text;Page_13;02_ARDIAN - Comptes sociaux 2018
