identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;ARDIAN;[492, 904, 197, 35];35;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;1;Rapport;[495, 1013, 184, 41];41;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;2;du;[689, 1009, 59, 35];35;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;3;commissaire;[760, 1007, 292, 36];36;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;4;aux;[1064, 1017, 81, 24];24;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;1;5;comptes;[1154, 1010, 186, 39];39;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;1;sur;[496, 1071, 74, 25];25;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;2;les;[578, 1059, 61, 36];36;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;3;comptes;[651, 1063, 187, 40];40;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;2;1;2;4;annuels;[850, 1056, 175, 37];37;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;1;(Exercice;[497, 1163, 206, 44];44;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;2;clos;[715, 1163, 85, 36];36;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;3;le;[810, 1162, 42, 36];36;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;4;31;[863, 1171, 49, 34];34;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;5;décembre;[924, 1160, 223, 37];37;text;Page_18;02_ARDIAN - Comptes sociaux 2018
0;3;1;1;6;2018);[1160, 1159, 127, 41];41;text;Page_18;02_ARDIAN - Comptes sociaux 2018
