identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;6.;[152, 295, 36, 37];37;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;2;ETAT;[229, 295, 125, 36];36;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;3;DES;[373, 294, 97, 38];38;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;4;CREANCES;[488, 294, 277, 38];38;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;1; ;[144, 344, 2193, 6];6;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;1; ;[150, 423, 1737, 6];6;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;4;1;1;1; ;[150, 478, 1737, 6];6;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;5;1;1;1; ;[149, 425, 4, 218];218;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;1;TOTAL;[1056, 432, 137, 51];51;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;2;<ian;[1385, 437, 115, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;1;3;>ian;[1756, 437, 115, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;1;Créditeurs;[167, 490, 205, 33];33;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;2;divers;[386, 492, 120, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;3;756;[1046, 493, 66, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;4;908;[1127, 493, 66, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;5;756;[1354, 493, 65, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;2;6;908;[1435, 493, 66, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;1;Prêts;[168, 543, 99, 33];33;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;2;sur;[282, 552, 63, 24];24;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;3;titres;[357, 545, 100, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;4;de;[471, 545, 47, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;5;participation;[533, 545, 245, 39];39;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;6;1;[1014, 546, 10, 30];30;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;7;104;[1048, 546, 64, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;8;131;[1129, 546, 57, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;9;0;[1482, 546, 19, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;3;10;1104131;[1693, 546, 172, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;4;1;Charges;[167, 598, 163, 40];40;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;4;2;constatées;[345, 598, 214, 32];32;text;Page_13;03_ARDIAN - Comptes sociaux 2019
0;6;1;4;3;d'avance;[573, 599, 177, 31];31;text;Page_13;03_ARDIAN - Comptes sociaux 2019
