identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;2.;[152, 374, 36, 36];36;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;2;FAITS;[229, 373, 138, 38];38;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;3;MAJEURS;[386, 373, 239, 38];38;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;4;DE;[645, 374, 63, 36];36;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;1;1;1;5;L’EXERCICE;[729, 373, 294, 38];38;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;2;1;1;1; ;[144, 424, 2193, 4];4;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;1;ARDIAN;[151, 521, 169, 34];34;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;2;a;[335, 530, 23, 26];26;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;3;procédé,;[372, 521, 172, 44];44;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;4;le;[561, 521, 31, 35];35;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;5;5;[606, 522, 22, 34];34;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;6;février;[640, 521, 126, 35];35;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;7;2019,;[779, 522, 109, 40];40;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;8;à;[889, 517, 27, 53];53;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;9;l'attribution;[942, 521, 215, 35];35;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;10;initiale;[1173, 521, 125, 35];35;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;11;de;[1311, 521, 48, 35];35;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;12;999;[1373, 522, 73, 34];34;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;13;actions;[1461, 521, 141, 35];35;text;Page_10;03_ARDIAN - Comptes sociaux 2019
0;3;1;1;14;gratuites;[1616, 521, 172, 44];44;text;Page_10;03_ARDIAN - Comptes sociaux 2019
