identifier;block_num;par_num;line_num;word_num;text;position;height;text_type;page;document
0;1;1;1;1;RGÇS;[162, 345, 100, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;2;:;[283, 358, 4, 25];25;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;1;3;PARIS;[308, 345, 146, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;1;Code;[158, 420, 117, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;2;greffe;[300, 420, 116, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;3;:;[437, 433, 8, 25];25;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;2;4;7501;[462, 420, 100, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;1;Documents;[154, 504, 246, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;1;1;3;2;comptables;[416, 504, 255, 50];50;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;1;REGISTRE;[687, 729, 250, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;2;DU;[954, 729, 67, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;3;COMMERCE;[1042, 729, 291, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;4;ET;[1354, 729, 58, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;5;DES;[1429, 729, 100, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;2;1;1;6;SOCIETES;[1546, 729, 250, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;1;Le;[258, 954, 54, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;2;greffier;[329, 954, 171, 50];50;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;3;du;[512, 954, 59, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;4;tribunal;[587, 954, 179, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;5;de;[787, 954, 54, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;6;commerce;[858, 962, 250, 29];29;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;7;de;[1121, 954, 58, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;8;PARIS;[1196, 954, 150, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;9;atteste;[1362, 958, 159, 33];33;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;10;l'exactitude;[1538, 954, 270, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;11;des;[1825, 954, 83, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;1;12;informations;[1925, 954, 300, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;1;transmises;[1004, 1029, 263, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;3;1;2;2;ci-après;[1283, 1029, 192, 50];50;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;1;Nature;[154, 1254, 146, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;2;du;[312, 1254, 54, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;3;document;[383, 1254, 217, 37];37;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;4;:;[621, 1266, 8, 25];25;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;5;Documents;[649, 1254, 247, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;6;comptables;[912, 1254, 255, 50];50;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;4;1;1;7;(B-5S};[1183, 1254, 113, 50];50;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;1;Numéro;[162, 1487, 171, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
0;5;1;1;2;de;[350, 1487, 54, 38];38;text;Page_1;01_ARDIAN - Comptes sociaux 2017
